压裂井-压裂段-压窜井,平台,井段键,压窜分类_目标5类,曲线样本ID,验证平台组,outer_fold,Dummy_预测类型,Dummy_P_M1,Dummy_P_M2,Dummy_P_M3,Dummy_P_M4,Dummy_P_M5,Logistic_预测类型,Logistic_P_M1,Logistic_P_M2,Logistic_P_M3,Logistic_P_M4,Logistic_P_M5,RandomForest_预测类型,RandomForest_P_M1,RandomForest_P_M2,RandomForest_P_M3,RandomForest_P_M4,RandomForest_P_M5,XGBoost_预测类型,XGBoost_P_M1,XGBoost_P_M2,XGBoost_P_M3,XGBoost_P_M4,XGBoost_P_M5,NestedSelection_预测类型,NestedSelection_P_M1,NestedSelection_P_M2,NestedSelection_P_M3,NestedSelection_P_M4,NestedSelection_P_M5
泸203H9-2—第17段—泸203H9-1,泸203H9,泸203H9-2 | 第17段,快速稳定型,8a127adfe84533,泸203H9,3,涨幅微弱型,0.5057034220532319,0.10139416983523447,0.21673003802281368,0.13814955640050697,0.03802281368821293,渐进上升型,0.048646013210505476,0.12826915710428155,0.6795106727173755,0.13602653269044174,0.007547624277395703,渐进上升型,0.24237178422728106,0.1938642034614593,0.33274021756272215,0.19016284227041386,0.040860952478123734,渐进上升型,0.11640644073486328,0.16702771186828613,0.32179078459739685,0.29549404978752136,0.09928104281425476,渐进上升型,0.24237178422728106,0.1938642034614593,0.33274021756272215,0.19016284227041386,0.040860952478123734
泸203H9-2—第18段—泸203H9-1,泸203H9,泸203H9-2 | 第18段,渐进上升型,752dbea7369114,泸203H9,3,涨幅微弱型,0.5057034220532319,0.10139416983523447,0.21673003802281368,0.13814955640050697,0.03802281368821293,渐进上升型,0.046900688948575533,0.14139501111921635,0.6185389245952516,0.184403612729642,0.008761762607314537,渐进上升型,0.25037427844402915,0.17163133967059926,0.35344057624356573,0.17044165091329277,0.054112154728513356,渐进上升型,0.07230644673109055,0.22166579961776733,0.30649152398109436,0.2682783901691437,0.1312578171491623,渐进上升型,0.25037427844402915,0.17163133967059926,0.35344057624356573,0.17044165091329277,0.054112154728513356
泸203H9-2—第27段—泸203H9-1,泸203H9,泸203H9-2 | 第27段,渐进上升型,76b2e5a7448d80,泸203H9,3,涨幅微弱型,0.5057034220532319,0.10139416983523447,0.21673003802281368,0.13814955640050697,0.03802281368821293,渐进上升型,0.03802088696938079,0.14057018339453184,0.5950128466309251,0.21603796368649977,0.010358119318662517,渐进上升型,0.1884373018857328,0.1904614030013965,0.3726462712437348,0.19016333675938896,0.05829168710974711,稳定缓升型,0.08073980361223221,0.19846342504024506,0.25445181131362915,0.3355517089366913,0.13079321384429932,渐进上升型,0.1884373018857328,0.1904614030013965,0.3726462712437348,0.19016333675938896,0.05829168710974711
泸203H9-2—第28段—泸203H9-1,泸203H9,泸203H9-2 | 第28段,渐进上升型,5859b0273340a3,泸203H9,3,涨幅微弱型,0.5057034220532319,0.10139416983523447,0.21673003802281368,0.13814955640050697,0.03802281368821293,渐进上升型,0.03666027806162725,0.13702033196811847,0.6010899888387995,0.21452366889397445,0.010705732237480272,渐进上升型,0.1908640418124727,0.1917886058910994,0.37191216738463095,0.18641303613408836,0.05902214877770879,稳定缓升型,0.08155163377523422,0.19580236077308655,0.2729548215866089,0.30511242151260376,0.14457878470420837,渐进上升型,0.1908640418124727,0.1917886058910994,0.37191216738463095,0.18641303613408836,0.05902214877770879
泸203H9-2—第29段—泸203H9-1,泸203H9,泸203H9-2 | 第29段,渐进上升型,33ccfcbccded0b,泸203H9,3,涨幅微弱型,0.5057034220532319,0.10139416983523447,0.21673003802281368,0.13814955640050697,0.03802281368821293,渐进上升型,0.038599300111080224,0.14104057191888458,0.5946848510624503,0.2148583495000492,0.010816927407535672,渐进上升型,0.1911616608600918,0.19174345428344777,0.3665880933105569,0.19200547610152832,0.05850131544437545,稳定缓升型,0.0821029543876648,0.20181414484977722,0.25874781608581543,0.31177884340286255,0.14555621147155762,渐进上升型,0.1911616608600918,0.19174345428344777,0.3665880933105569,0.19200547610152832,0.05850131544437545
泸203H9-3—第1段—泸203H9-4,泸203H9,泸203H9-3 | 第1段,快速稳定型,6de1d34ae39414,泸203H9,3,涨幅微弱型,0.5057034220532319,0.10139416983523447,0.21673003802281368,0.13814955640050697,0.03802281368821293,渐进上升型,0.005394880309604048,0.23271866728518223,0.4439904662233078,0.2984586438981023,0.01943734228380373,渐进上升型,0.09307187609575666,0.22346081517308233,0.39872523261366255,0.22491043281330286,0.05983164330419618,渐进上升型,0.02196497842669487,0.32013189792633057,0.33637240529060364,0.20921958982944489,0.11231112480163574,渐进上升型,0.09307187609575666,0.22346081517308233,0.39872523261366255,0.22491043281330286,0.05983164330419618
泸203H9-3—第3段—泸203H9-1,泸203H9,泸203H9-3 | 第3段,涨幅微弱型,08b45d6b1f9500,泸203H9,3,涨幅微弱型,0.5057034220532319,0.10139416983523447,0.21673003802281368,0.13814955640050697,0.03802281368821293,渐进上升型,0.029704925345158867,0.1968568856041595,0.536670814177182,0.21505714187927422,0.02171023299422533,渐进上升型,0.16333666262916677,0.13800882020338626,0.33952357937757394,0.26268708093543214,0.09644385685444123,稳定缓升型,0.04999054968357086,0.15205074846744537,0.23091362416744232,0.4027058184146881,0.16433924436569214,渐进上升型,0.16333666262916677,0.13800882020338626,0.33952357937757394,0.26268708093543214,0.09644385685444123
泸203H9-3—第3段—泸203H9-4,泸203H9,泸203H9-3 | 第3段,快速稳定型,ffa57d7df6ce28,泸203H9,3,涨幅微弱型,0.5057034220532319,0.10139416983523447,0.21673003802281368,0.13814955640050697,0.03802281368821293,渐进上升型,0.01886735516400254,0.20941273140958935,0.5654443534868973,0.18868676729210848,0.017588792647402374,渐进上升型,0.10655768063865306,0.1976883818089514,0.43377975876966357,0.20104748205154563,0.060926696731186544,稳定缓升型,0.023401614278554916,0.1918792426586151,0.3380204141139984,0.3420003652572632,0.10469840466976166,渐进上升型,0.10655768063865306,0.1976883818089514,0.43377975876966357,0.20104748205154563,0.060926696731186544
泸203H9-3—第3段—泸203H9-5,泸203H9,泸203H9-3 | 第3段,涨幅微弱型,af938fc857bf78,泸203H9,3,涨幅微弱型,0.5057034220532319,0.10139416983523447,0.21673003802281368,0.13814955640050697,0.03802281368821293,渐进上升型,0.029704925345158867,0.1968568856041595,0.536670814177182,0.21505714187927422,0.02171023299422533,渐进上升型,0.16333666262916677,0.13800882020338626,0.33952357937757394,0.26268708093543214,0.09644385685444123,稳定缓升型,0.04999054968357086,0.15205074846744537,0.23091362416744232,0.4027058184146881,0.16433924436569214,渐进上升型,0.16333666262916677,0.13800882020338626,0.33952357937757394,0.26268708093543214,0.09644385685444123
泸203H9-3—第3段—泸203H9-6,泸203H9,泸203H9-3 | 第3段,涨幅微弱型,151e97d417cd84,泸203H9,3,涨幅微弱型,0.5057034220532319,0.10139416983523447,0.21673003802281368,0.13814955640050697,0.03802281368821293,渐进上升型,0.08994721644474621,0.15638187460106945,0.4370840614404008,0.28162471967403385,0.034962127839749696,渐进上升型,0.20154507767796423,0.1403540717060818,0.3335064257762529,0.2311028827340755,0.0934915421056258,稳定缓升型,0.0891401544213295,0.15319061279296875,0.2334907054901123,0.3029597997665405,0.2212187498807907,渐进上升型,0.20154507767796423,0.1403540717060818,0.3335064257762529,0.2311028827340755,0.0934915421056258
泸203H9-3—第6段—泸203H9-1,泸203H9,泸203H9-3 | 第6段,涨幅微弱型,37df8b844430bb,泸203H9,3,涨幅微弱型,0.5057034220532319,0.10139416983523447,0.21673003802281368,0.13814955640050697,0.03802281368821293,渐进上升型,0.029729989665591903,0.15581714222437576,0.5208750505721,0.27377029255457097,0.01980752498336139,渐进上升型,0.1740017424875351,0.13247088504054694,0.341403667833606,0.25732806575974904,0.09479563887856331,稳定缓升型,0.04776567965745926,0.14331233501434326,0.2310432344675064,0.48065122961997986,0.09722744673490524,渐进上升型,0.1740017424875351,0.13247088504054694,0.341403667833606,0.25732806575974904,0.09479563887856331
泸203H9-3—第6段—泸203H9-2,泸203H9,泸203H9-3 | 第6段,涨幅微弱型,5e3e05d1162f86,泸203H9,3,涨幅微弱型,0.5057034220532319,0.10139416983523447,0.21673003802281368,0.13814955640050697,0.03802281368821293,渐进上升型,0.10754837899752272,0.112201147739533,0.38651784586062615,0.36027984676129565,0.033452780641022424,渐进上升型,0.21552454462766363,0.1320702950559626,0.33610867041123,0.22482535945880552,0.09147113044633845,稳定缓升型,0.11665525287389755,0.1469353586435318,0.2420218288898468,0.3455738425254822,0.14881372451782227,渐进上升型,0.21552454462766363,0.1320702950559626,0.33610867041123,0.22482535945880552,0.09147113044633845
泸203H9-3—第6段—泸203H9-4,泸203H9,泸203H9-3 | 第6段,稳定缓升型,808ce12c91f412,泸203H9,3,涨幅微弱型,0.5057034220532319,0.10139416983523447,0.21673003802281368,0.13814955640050697,0.03802281368821293,渐进上升型,0.018992078265444978,0.1675966108194783,0.5548429891937467,0.2423881403392481,0.016180181382081747,渐进上升型,0.09912558281731657,0.18990351975764105,0.4410196856745295,0.20908875137010433,0.06086246038040865,稳定缓升型,0.02202436700463295,0.1781364232301712,0.33313193917274475,0.40690505504608154,0.05980225279927254,渐进上升型,0.09912558281731657,0.18990351975764105,0.4410196856745295,0.20908875137010433,0.06086246038040865
泸203H9-3—第6段—泸203H9-5,泸203H9,泸203H9-3 | 第6段,涨幅微弱型,9ede60b4c148d2,泸203H9,3,涨幅微弱型,0.5057034220532319,0.10139416983523447,0.21673003802281368,0.13814955640050697,0.03802281368821293,渐进上升型,0.029729989665591903,0.15581714222437576,0.5208750505721,0.27377029255457097,0.01980752498336139,渐进上升型,0.1740017424875351,0.13247088504054694,0.341403667833606,0.25732806575974904,0.09479563887856331,稳定缓升型,0.04776567965745926,0.14331233501434326,0.2310432344675064,0.48065122961997986,0.09722744673490524,渐进上升型,0.1740017424875351,0.13247088504054694,0.341403667833606,0.25732806575974904,0.09479563887856331
泸203H9-3—第6段—泸203H9-6,泸203H9,泸203H9-3 | 第6段,涨幅微弱型,0bbe998bee4468,泸203H9,3,涨幅微弱型,0.5057034220532319,0.10139416983523447,0.21673003802281368,0.13814955640050697,0.03802281368821293,渐进上升型,0.07816433831220136,0.12463053882713711,0.4259575209850957,0.341546704833548,0.029700897042017758,渐进上升型,0.21552454462766363,0.1320702950559626,0.33610867041123,0.22482535945880552,0.09147113044633845,稳定缓升型,0.08276913315057755,0.14924202859401703,0.24582120776176453,0.35099881887435913,0.17116883397102356,渐进上升型,0.21552454462766363,0.1320702950559626,0.33610867041123,0.22482535945880552,0.09147113044633845
泸203H9-3—第8段—泸203H9-1,泸203H9,泸203H9-3 | 第8段,涨幅微弱型,693858fd7e4f50,泸203H9,3,涨幅微弱型,0.5057034220532319,0.10139416983523447,0.21673003802281368,0.13814955640050697,0.03802281368821293,渐进上升型,0.030075189597715737,0.1491504865877307,0.5567824164556069,0.24383758865229394,0.02015431870665282,渐进上升型,0.1896109103602143,0.12334291183400495,0.3554775878456569,0.23969969904820732,0.09186889091191679,稳定缓升型,0.04019700735807419,0.15416407585144043,0.2254868596792221,0.4837193787097931,0.09643271565437317,渐进上升型,0.1896109103602143,0.12334291183400495,0.3554775878456569,0.23969969904820732,0.09186889091191679
泸203H9-3—第8段—泸203H9-2,泸203H9,泸203H9-3 | 第8段,涨幅微弱型,255602a358a0b0,泸203H9,3,涨幅微弱型,0.5057034220532319,0.10139416983523447,0.21673003802281368,0.13814955640050697,0.03802281368821293,渐进上升型,0.0838255996185235,0.11914165460828273,0.45522982635106035,0.310655053601586,0.031147865820547307,渐进上升型,0.22140793378559348,0.12327187247308886,0.3545012497051756,0.21203222865786744,0.0887867153782748,稳定缓升型,0.07679341733455658,0.1640251874923706,0.24511346220970154,0.3609016537666321,0.153166264295578,渐进上升型,0.22140793378559348,0.12327187247308886,0.3545012497051756,0.21203222865786744,0.0887867153782748
