method,k,replicate,n,ari_to_full,ari_adjacent_overlap
DTW_kmedoids,6,27,412,0.9189698195565357,0.9380852052559279
DTW_kmedoids,6,28,416,0.8505651412833021,0.9200425584077628
DTW_kmedoids,6,29,418,0.9244377300964852,0.916899546705317
DTW_kmedoids,6,30,410,0.8693494067004435,0.9284617150743765
DTW_kmedoids,6,31,413,0.9886716090921377,0.8664753524843585
DTW_kmedoids,6,32,418,0.8929384942242782,0.8799928144593507
DTW_kmedoids,6,33,422,0.9520636099073903,0.9045482902544101
DTW_kmedoids,6,34,414,0.9299698221577517,0.927738425862555
DTW_kmedoids,6,35,411,0.9012907319484404,0.8774171510492375
DTW_kmedoids,6,36,413,0.9013592413229935,0.8574373512898293
DTW_kmedoids,6,37,413,0.8696658984161767,0.8548628186583092
DTW_kmedoids,6,38,417,0.9818372429019813,0.8763775697587758
DTW_kmedoids,6,39,415,0.8766599558966799,0.8845686577349395
DTW_kmedoids,6,40,416,0.9829857271660174,0.874838178341087
DTW_kmedoids,6,41,414,0.95917649434222,0.9558048260374482
DTW_kmedoids,6,42,418,0.9676090165535092,0.9433216868036186
DTW_kmedoids,6,43,416,0.9048796213362604,0.9201494392894052
DTW_kmedoids,6,44,418,0.9424248713817814,0.8776748969806037
DTW_kmedoids,6,45,418,0.852350479691449,0.8871090229842968
DTW_kmedoids,6,46,414,0.9268314730751165,0.8198518905521053
DTW_kmedoids,6,47,415,0.9722570525479065,0.923607227548988
DTW_kmedoids,6,48,423,0.8901549217156481,0.8951849650804926
DTW_kmedoids,6,49,418,0.9029100141104175,0.9645149291595212
DTW_kmedoids,6,50,418,0.7469276441448479,0.7715643915256288
DTW_kmedoids,6,51,415,0.8822918910351776,0.7531165166796073
DTW_kmedoids,6,52,422,0.8779609803727266,0.971361008347921
DTW_kmedoids,6,53,419,0.9665920714953088,0.8636717575165609
DTW_kmedoids,6,54,411,0.7876499841972932,0.7866326622686042
DTW_kmedoids,6,55,412,0.9532172667809923,0.8015835920491479
DTW_kmedoids,6,56,420,0.8140909638921268,0.8112860893108007
DTW_kmedoids,6,57,416,0.8446396904741965,0.894481826314696
DTW_kmedoids,6,58,416,0.8980389592023936,0.9477689157653526
DTW_kmedoids,6,59,418,0.8365766118116811,0.7913441928816868
DTW_kmedoids,6,60,413,0.8856199783215447,0.7965303516565095
DTW_kmedoids,6,61,409,0.9463010223488809,0.9282721169257693
DTW_kmedoids,6,62,419,0.802758398255099,0.8176715516153669
DTW_kmedoids,6,63,415,0.8897901300526937,0.9050917717603703
DTW_kmedoids,6,64,419,0.8935627791874542,0.9578247546353063
DTW_kmedoids,6,65,411,0.9128061894499437,0.8719572805644245
DTW_kmedoids,6,66,422,0.9111273872070469,0.901480091265801
DTW_kmedoids,6,67,412,0.8760454122450493,0.9182755568138431
DTW_kmedoids,6,68,416,0.9334584726031977,0.9173546345718308
DTW_kmedoids,6,69,419,0.883268463437834,0.9228261142953891
DTW_kmedoids,6,70,414,0.8882947049716324,0.952154904585323
DTW_kmedoids,6,71,416,0.920835789467096,0.9028737136177625
DTW_kmedoids,6,72,417,0.8850568490671075,0.9408082388477881
DTW_kmedoids,6,73,416,0.926386932472093,0.9482399030466517
DTW_kmedoids,6,74,409,0.916215340961447,0.994690406970857
DTW_kmedoids,6,75,414,0.959361482562211,0.9438839913376816
DTW_kmedoids,6,76,419,0.8903715150947102,0.913279114711395
DTW_kmedoids,6,77,416,0.9384379101047274,0.8820147376301913
DTW_kmedoids,6,78,419,0.9299449171737066,0.9520083031934633
DTW_kmedoids,6,79,415,0.8584810470821242,0.9143302369103965
DTW_kmedoids,6,80,416,0.9969930735457753,0.8342748346934064
DTW_kmedoids,6,81,414,0.9098766427179259,0.8974988279402961
DTW_kmedoids,6,82,412,0.9879717303893747,0.9092761090650734
DTW_kmedoids,6,83,414,0.8066039306863312,0.819244139592176
DTW_kmedoids,6,84,413,0.992042295097789,0.8026862072210754
DTW_kmedoids,6,85,417,0.8679355562768327,0.8685866560945127
DTW_kmedoids,6,86,417,0.9006446378149477,0.9176990924732288
DTW_kmedoids,6,87,418,0.9274533436716684,0.9651364984775651
DTW_kmedoids,6,88,411,0.9327060353640724,0.9003698600431363
DTW_kmedoids,6,89,421,0.9589354016766745,0.9033651193615484
DTW_kmedoids,6,90,411,0.8896018981256154,0.9106347572559684
DTW_kmedoids,6,91,416,0.8673007502753314,0.9711059085911903
DTW_kmedoids,6,92,415,0.8678943915619721,0.9592672223293585
DTW_kmedoids,6,93,425,0.9622381606613972,0.901541846878916
DTW_kmedoids,6,94,417,0.897024241835908,0.9395269747933732
DTW_kmedoids,6,95,417,0.8684288205791392,0.9467404894895719
DTW_kmedoids,6,96,417,0.937990278083854,0.9102809805460664
DTW_kmedoids,6,97,420,0.8556098845826001,0.8974685868531371
DTW_kmedoids,6,98,413,0.8918573317670004,0.9611282035375112
DTW_kmedoids,6,99,418,0.9333633919191878,0.8497500441012461
Euclidean_kmeans,2,0,422,0.9175633737099859,
Euclidean_kmeans,2,1,413,0.9880878980141631,0.9020754808466521
Euclidean_kmeans,2,2,419,0.7009215797654286,0.685053438771503
Euclidean_kmeans,2,3,414,0.32427547591559114,0.6095628720457902
Euclidean_kmeans,2,4,417,0.8584172730388631,0.21600141237871992
Euclidean_kmeans,2,5,418,0.3767742033273225,0.229531065233457
Euclidean_kmeans,2,6,420,0.9215894886557557,0.3137234389039738
Euclidean_kmeans,2,7,417,0.664271466875243,0.6006864988558352
Euclidean_kmeans,2,8,415,0.712989230921229,0.9634060144375515
Euclidean_kmeans,2,9,421,0.445164934280235,0.708482947356031
Euclidean_kmeans,2,10,416,0.72068506144819,0.7603578647630745
Euclidean_kmeans,2,11,416,0.8879376120024892,0.6097641648825829
Euclidean_kmeans,2,12,416,0.9202426796934484,0.9864356823207364
Euclidean_kmeans,2,13,417,0.8867230291663221,1.0
Euclidean_kmeans,2,14,416,0.13231656529731486,0.09708363160274729
Euclidean_kmeans,2,15,418,0.7525658825899433,0.21732458418588027
Euclidean_kmeans,2,16,414,0.8927896120130412,0.8335178658752813
Euclidean_kmeans,2,17,415,0.9763734699686877,0.8565248363621404
Euclidean_kmeans,2,18,418,0.9405485801951188,0.9137682119685927
Euclidean_kmeans,2,19,416,0.3632886741002048,0.41153261420838627
Euclidean_kmeans,2,20,411,0.38144347436621334,1.0
Euclidean_kmeans,2,21,420,0.8864222093581805,0.33507320870157675
Euclidean_kmeans,2,22,423,0.9090054190854686,0.9870497690427542
Euclidean_kmeans,2,23,416,0.9098903042301401,1.0
Euclidean_kmeans,2,24,412,0.6628716450508771,0.5884167813419406
Euclidean_kmeans,2,25,416,0.8985867518230898,0.5990360482502677
Euclidean_kmeans,2,26,414,0.85289040345202,0.9721580709993606
Euclidean_kmeans,2,27,412,0.6879436272872511,0.5524299609924888
Euclidean_kmeans,2,28,416,0.8930349272981039,0.8034332478270622
Euclidean_kmeans,2,29,418,0.9101213673300239,0.8094359770937116
Euclidean_kmeans,2,30,410,0.35279432200016914,0.2852016746625198
Euclidean_kmeans,2,31,413,0.8875042619123502,0.2874927050760375
Euclidean_kmeans,2,32,418,0.8062753296290184,0.9219518568052184
Euclidean_kmeans,2,33,422,0.788107299239313,1.0
Euclidean_kmeans,2,34,414,0.8424823006088593,0.9222345249868292
Euclidean_kmeans,2,35,411,0.9076479495289709,0.9581044845673177
Euclidean_kmeans,2,36,413,0.8730955796846457,0.9863008276832461
Euclidean_kmeans,2,37,413,0.8975864902096713,1.0
Euclidean_kmeans,2,38,417,1.0,0.8796659986816933
Euclidean_kmeans,2,39,415,0.6638541766956119,0.6392437321342475
Euclidean_kmeans,2,40,416,1.0,0.6615668794924306
Euclidean_kmeans,2,41,414,0.7068240620029261,0.704825391534643
Euclidean_kmeans,2,42,418,0.9766180922551594,0.7147871044640403
Euclidean_kmeans,2,43,416,0.9324662025699451,0.9598694888136192
Euclidean_kmeans,2,44,418,0.9005624441852191,0.986881230187521
Euclidean_kmeans,2,45,418,0.8349841798784413,0.935293558382863
Euclidean_kmeans,2,46,414,0.9096564658695765,1.0
Euclidean_kmeans,2,47,415,0.9075171306983171,0.7885122580878748
Euclidean_kmeans,2,48,423,0.9170390289814578,1.0
Euclidean_kmeans,2,49,418,0.7607946288535514,0.8387379084821234
Euclidean_kmeans,2,50,418,0.9095839154863214,0.6664434622003024
Euclidean_kmeans,2,51,415,0.9879492799424143,0.9153201332702543
Euclidean_kmeans,2,52,422,0.953052541458988,0.9436298435748172
Euclidean_kmeans,2,53,419,0.868239732638878,0.7936776124654412
Euclidean_kmeans,2,54,411,0.7099574322446288,0.5793395494980437
Euclidean_kmeans,2,55,412,0.3984116126417431,0.586234493797519
Euclidean_kmeans,2,56,420,0.2502051424574796,0.7879416874839642
Euclidean_kmeans,2,57,416,0.14731662620591368,0.7845741142860186
Euclidean_kmeans,2,58,416,0.9050278673976473,0.18882204423739735
Euclidean_kmeans,2,59,418,0.9269007261975781,0.9852442977071637
Euclidean_kmeans,2,60,413,1.0,0.9275721882669703
Euclidean_kmeans,2,61,409,0.6882382143869511,0.6801539698550872
Euclidean_kmeans,2,62,419,0.10990644385673405,0.24500788845940805
Euclidean_kmeans,2,63,415,0.6765620413715693,0.262324499621166
Euclidean_kmeans,2,64,419,0.8462137831152525,0.5571891328648495
Euclidean_kmeans,2,65,411,0.8463121702780375,1.0
Euclidean_kmeans,2,66,422,0.9447973353130981,0.911341416416733
Euclidean_kmeans,2,67,412,0.833168481458907,0.7534676016724308
Euclidean_kmeans,2,68,416,1.0,0.8162724073112612
Euclidean_kmeans,2,69,419,0.9006925982263612,0.8831992882780926
Euclidean_kmeans,2,70,414,0.8983265314418337,0.986904832280059
Euclidean_kmeans,2,71,416,0.2656974674106738,0.1908223400943039
Euclidean_kmeans,2,72,417,0.8584172730388631,0.18153976353588028
Euclidean_kmeans,2,73,416,0.8892024502464579,0.9745170160725184
Euclidean_kmeans,2,74,409,0.9156895056663941,0.8081909919471177
Euclidean_kmeans,2,75,414,0.34776596625730577,0.3764812013181799
Euclidean_kmeans,2,76,419,0.8251694489135474,0.21624073099593244
Euclidean_kmeans,2,77,416,0.7886322660886302,0.9482198486235002
Euclidean_kmeans,2,78,419,0.9102358730214715,0.8742824374706356
Euclidean_kmeans,2,79,415,1.0,0.9176103299730133
Euclidean_kmeans,2,80,416,0.9202426796934484,0.9295929801903098
Euclidean_kmeans,2,81,414,0.9884053400278818,0.959062572976299
Euclidean_kmeans,2,82,412,1.0,0.9862552859510574
Euclidean_kmeans,2,83,414,0.8658800037421692,0.8819604444845217
Euclidean_kmeans,2,84,413,0.9141138620915308,0.7652185422375564
Euclidean_kmeans,2,85,417,0.7523396714921222,0.8710502224397698
Euclidean_kmeans,2,86,417,0.8458265713269192,0.6257903880458414
Euclidean_kmeans,2,87,418,0.13531320855791215,0.06809609776448972
Euclidean_kmeans,2,88,411,0.7328085041159218,0.24471758783713696
Euclidean_kmeans,2,89,421,0.9009506012465952,0.6075172134593163
Euclidean_kmeans,2,90,411,0.6532326315875705,0.5725417122301932
Euclidean_kmeans,2,91,416,0.37811600944789797,0.7013656548124475
Euclidean_kmeans,2,92,415,1.0,0.3723103066251333
Euclidean_kmeans,2,93,425,1.0,1.0
Euclidean_kmeans,2,94,417,0.8576553297260068,0.834463932279638
Euclidean_kmeans,2,95,417,0.9284917271781672,0.7520941151652293
Euclidean_kmeans,2,96,417,0.9036865518621097,1.0
Euclidean_kmeans,2,97,420,0.914771529848156,0.9850083901343486
Euclidean_kmeans,2,98,413,0.7621046167484927,0.8300058283039327
Euclidean_kmeans,2,99,418,1.0,0.7487964326861266
Euclidean_kmeans,3,0,422,0.9645668961687179,
Euclidean_kmeans,3,1,413,0.9977092685673593,0.9675009857549065
Euclidean_kmeans,3,2,419,1.0,0.9972985378281333
Euclidean_kmeans,3,3,414,0.9976145533895293,0.9971942019681161
Euclidean_kmeans,3,4,417,0.8344469714915749,0.8549329026793344
Euclidean_kmeans,3,5,418,1.0,0.8134671131870661
Euclidean_kmeans,3,6,420,0.8690629054001864,0.8560658308408005
Euclidean_kmeans,3,7,417,0.9873099868361432,0.8321944180479762
Euclidean_kmeans,3,8,415,0.9766510507230572,0.987424406945563
Euclidean_kmeans,3,9,421,0.9896645198240503,0.9848827818567726
Euclidean_kmeans,3,10,416,0.946953122564421,0.9488344950066997
Euclidean_kmeans,3,11,416,0.8812947501996038,0.8344643256896189
Euclidean_kmeans,3,12,416,0.9435455808922235,0.8285632748861382
Euclidean_kmeans,3,13,417,0.9872277236937586,0.9619172356466229
Euclidean_kmeans,3,14,416,0.8615262831530256,0.8636678753951904
Euclidean_kmeans,3,15,418,0.9643116694788498,0.8189918113051127
Euclidean_kmeans,3,16,414,1.0,0.9704611250785495
Euclidean_kmeans,3,17,415,0.9556254412534713,0.9717217742745825
Euclidean_kmeans,3,18,418,1.0,0.949114622730217
Euclidean_kmeans,3,19,416,0.8969461470746681,0.8794241059688032
Euclidean_kmeans,3,20,411,0.989345253246987,0.8746332740619203
Euclidean_kmeans,3,21,420,1.0,0.9870538910842732
Euclidean_kmeans,3,22,423,0.9558713675199508,0.9609388388413371
Euclidean_kmeans,3,23,416,0.9058806442272597,0.8361973765831368
Euclidean_kmeans,3,24,412,0.9082184008240398,0.9969499492463949
Euclidean_kmeans,3,25,416,0.8592568838368682,0.9418478049091732
Euclidean_kmeans,3,26,414,0.995439418285521,0.8460860929951817
Euclidean_kmeans,3,27,412,0.9896606769745951,0.9944282669311978
Euclidean_kmeans,3,28,416,1.0,1.0
Euclidean_kmeans,3,29,418,0.8885453702390935,0.8913626079518725
Euclidean_kmeans,3,30,410,0.9894095209827543,0.8773730088167777
Euclidean_kmeans,3,31,413,0.8312036709895484,0.8002616658696529
Euclidean_kmeans,3,32,418,0.7312539197431052,0.9066989970125731
Euclidean_kmeans,3,33,422,0.7899330098241321,0.9670146953105034
Euclidean_kmeans,3,34,414,1.0,0.8003288732569029
Euclidean_kmeans,3,35,411,0.8584944420436832,0.8504075445114166
Euclidean_kmeans,3,36,413,0.9526834490744635,0.7911707437321533
Euclidean_kmeans,3,37,413,1.0,0.9439170978619771
Euclidean_kmeans,3,38,417,1.0,1.0
Euclidean_kmeans,3,39,415,1.0,1.0
Euclidean_kmeans,3,40,416,0.9096744248997827,0.9035615666856103
Euclidean_kmeans,3,41,414,0.879038756250568,1.0
Euclidean_kmeans,3,42,418,0.88944425049248,0.9968261789209271
Euclidean_kmeans,3,43,416,0.8681828770453639,0.9882083976735693
Euclidean_kmeans,3,44,418,0.9645010245643798,0.8378307375886654
Euclidean_kmeans,3,45,418,0.8718570969576647,0.8436109618767373
Euclidean_kmeans,3,46,414,0.9442266221945836,0.8278184317635967
Euclidean_kmeans,3,47,415,1.0,0.9715735834038476
Euclidean_kmeans,3,48,423,0.9017387473725041,0.917315021051027
Euclidean_kmeans,3,49,418,0.9639344536839501,0.8525938032342262
Euclidean_kmeans,3,50,418,0.9976641598616942,0.9746611241605239
Euclidean_kmeans,3,51,415,0.8572828649188672,0.8832497500884724
Euclidean_kmeans,3,52,422,0.9953530209506977,0.8425293269329539
Euclidean_kmeans,3,53,419,0.8779707668594683,0.8643740769136727
Euclidean_kmeans,3,54,411,1.0,0.8754392027651368
Euclidean_kmeans,3,55,412,0.9576673490074342,0.9613445769776816
Euclidean_kmeans,3,56,420,1.0,0.9493390134992193
Euclidean_kmeans,3,57,416,0.8898222462706894,0.8922464884556986
Euclidean_kmeans,3,58,416,0.9896227118294273,0.8568096941651893
Euclidean_kmeans,3,59,418,0.976479380237336,0.997333713137973
Euclidean_kmeans,3,60,413,0.9896061697220543,0.9841250993436378
Euclidean_kmeans,3,61,409,1.0,0.987460861399657
Euclidean_kmeans,3,62,419,0.8351856518196509,0.8693593358889222
Euclidean_kmeans,3,63,415,0.9894492969519479,0.8499077511911607
Euclidean_kmeans,3,64,419,0.8866483231758567,0.8976875462661739
Euclidean_kmeans,3,65,411,0.8897496383788074,0.9846230851176132
Euclidean_kmeans,3,66,422,0.9650839798962969,0.858185395188871
Euclidean_kmeans,3,67,412,0.9896228654077185,0.9731506474592458
Euclidean_kmeans,3,68,416,0.9642639990305764,0.9845183800107511
Euclidean_kmeans,3,69,419,0.9896318431576684,0.9724225979563907
Euclidean_kmeans,3,70,414,0.8807964768713095,0.8591156325168962
Euclidean_kmeans,3,71,416,0.871274318525916,1.0
Euclidean_kmeans,3,72,417,0.9087146409058124,0.996922213644139
Euclidean_kmeans,3,73,416,0.9063150407718903,0.9881843892330939
Euclidean_kmeans,3,74,409,0.965795166029251,0.8673009659915097
Euclidean_kmeans,3,75,414,0.9439027318743843,0.9869666768224332
Euclidean_kmeans,3,76,419,0.8897338807819262,0.8559270481711242
Euclidean_kmeans,3,77,416,0.7783675496443805,0.8735558548533685
Euclidean_kmeans,3,78,419,0.8624908387578,0.885582179839338
Euclidean_kmeans,3,79,415,0.8666135119230743,0.9850519115954921
Euclidean_kmeans,3,80,416,0.8488896139528064,1.0
Euclidean_kmeans,3,81,414,0.8964579947538822,1.0
Euclidean_kmeans,3,82,412,0.8897242382355955,0.9817336648381283
Euclidean_kmeans,3,83,414,0.8706637549988788,0.9881090027881105
Euclidean_kmeans,3,84,413,0.9554799680789592,0.802946616198456
Euclidean_kmeans,3,85,417,1.0,0.9584076744702266
Euclidean_kmeans,3,86,417,0.9663214654968725,0.9717758803774953
Euclidean_kmeans,3,87,418,0.8704371887241595,0.841730381224501
Euclidean_kmeans,3,88,411,0.9278635398315174,0.9393984543304132
Euclidean_kmeans,3,89,421,0.985169374710581,0.9347819257850452
Euclidean_kmeans,3,90,411,1.0,0.981695411566685
Euclidean_kmeans,3,91,416,0.9659657776362934,0.9592033651443185
Euclidean_kmeans,3,92,415,0.9639394056524883,1.0
Euclidean_kmeans,3,93,425,0.9852898299680386,0.9745996268325114
Euclidean_kmeans,3,94,417,0.7964391543811186,0.7663436987721024
Euclidean_kmeans,3,95,417,1.0,0.8046333663589192
Euclidean_kmeans,3,96,417,0.964159707338248,0.9823376516617971
Euclidean_kmeans,3,97,420,0.9538451166434722,1.0
Euclidean_kmeans,3,98,413,1.0,0.9473017784052414
Euclidean_kmeans,3,99,418,0.964474485226934,0.9596985128568534
Euclidean_kmeans,4,0,422,1.0,
Euclidean_kmeans,4,1,413,1.0,1.0
Euclidean_kmeans,4,2,419,0.9636613826184527,0.9556627463173629
Euclidean_kmeans,4,3,414,1.0,0.9782454886268839
Euclidean_kmeans,4,4,417,1.0,1.0
Euclidean_kmeans,4,5,418,1.0,1.0
Euclidean_kmeans,4,6,420,1.0,1.0
Euclidean_kmeans,4,7,417,0.9521716516387642,0.9644838647285464
Euclidean_kmeans,4,8,415,0.9448484344159377,0.996637946555784
Euclidean_kmeans,4,9,421,0.9728741340906769,0.9665335016659407
Euclidean_kmeans,4,10,416,1.0,0.9780114676251117
Euclidean_kmeans,4,11,416,1.0,1.0
Euclidean_kmeans,4,12,416,1.0,1.0
Euclidean_kmeans,4,13,417,0.9558403907247656,0.9556509100009224
Euclidean_kmeans,4,14,416,1.0,0.9489689014009992
Euclidean_kmeans,4,15,418,0.99693713187989,0.9963462798023558
Euclidean_kmeans,4,16,414,1.0,0.9962751966245171
Euclidean_kmeans,4,17,415,0.9290242560195324,0.9392938348794545
Euclidean_kmeans,4,18,418,0.9973811399069972,0.928300789043686
Euclidean_kmeans,4,19,416,1.0,0.9967932053933568
Euclidean_kmeans,4,20,411,1.0,1.0
Euclidean_kmeans,4,21,420,0.9273031206198853,0.9248502403949513
Euclidean_kmeans,4,22,423,0.9767330477970421,0.9556345915926975
Euclidean_kmeans,4,23,416,1.0,0.9825224835247833
Euclidean_kmeans,4,24,412,1.0,1.0
Euclidean_kmeans,4,25,416,0.8454705839715054,0.8270476604905836
Euclidean_kmeans,4,26,414,0.9626529045418658,0.8651674404388505
Euclidean_kmeans,4,27,412,1.0,0.9557194626141606
Euclidean_kmeans,4,28,416,1.0,1.0
Euclidean_kmeans,4,29,418,1.0,1.0
Euclidean_kmeans,4,30,410,0.9973034358322326,0.996729637974622
Euclidean_kmeans,4,31,413,1.0,0.996715628942788
Euclidean_kmeans,4,32,418,0.8077611480629909,0.8109092726809058
Euclidean_kmeans,4,33,422,0.8320053583140422,0.9367589103787232
Euclidean_kmeans,4,34,414,1.0,0.8242748467209139
Euclidean_kmeans,4,35,411,1.0,1.0
Euclidean_kmeans,4,36,413,0.9446846458420088,0.9335083986756183
Euclidean_kmeans,4,37,413,1.0,0.9318641041219475
Euclidean_kmeans,4,38,417,1.0,1.0
Euclidean_kmeans,4,39,415,1.0,1.0
Euclidean_kmeans,4,40,416,1.0,1.0
Euclidean_kmeans,4,41,414,1.0,1.0
Euclidean_kmeans,4,42,418,1.0,1.0
Euclidean_kmeans,4,43,416,1.0,1.0
Euclidean_kmeans,4,44,418,1.0,1.0
Euclidean_kmeans,4,45,418,0.9267760088962718,0.9222646872111147
Euclidean_kmeans,4,46,414,1.0,0.9104710805335511
Euclidean_kmeans,4,47,415,1.0,1.0
Euclidean_kmeans,4,48,423,1.0,1.0
Euclidean_kmeans,4,49,418,0.9920424164901843,0.9905832332965053
Euclidean_kmeans,4,50,418,0.8560645072986928,0.8413413587348813
Euclidean_kmeans,4,51,415,1.0,0.8501460145297296
Euclidean_kmeans,4,52,422,0.9915441731762241,0.9898488101723252
Euclidean_kmeans,4,53,419,1.0,0.9901851764713069
Euclidean_kmeans,4,54,411,0.9565776136211229,0.9585677621396926
Euclidean_kmeans,4,55,412,1.0,0.9491804707471336
Euclidean_kmeans,4,56,420,1.0,1.0
Euclidean_kmeans,4,57,416,1.0,1.0
Euclidean_kmeans,4,58,416,1.0,1.0
Euclidean_kmeans,4,59,418,0.9385873218340086,0.9588095404541005
Euclidean_kmeans,4,60,413,1.0,0.927339622119401
Euclidean_kmeans,4,61,409,1.0,1.0
Euclidean_kmeans,4,62,419,1.0,1.0
Euclidean_kmeans,4,63,415,1.0,1.0
Euclidean_kmeans,4,64,419,0.9855825020348767,0.9825383367038862
Euclidean_kmeans,4,65,411,0.8418486253422383,0.8601179053777739
Euclidean_kmeans,4,66,422,1.0,0.8382836781770585
Euclidean_kmeans,4,67,412,1.0,1.0
Euclidean_kmeans,4,68,416,1.0,1.0
Euclidean_kmeans,4,69,419,0.9894908960525313,0.9900582698227087
Euclidean_kmeans,4,70,414,0.8569555152986239,0.8541157736334104
Euclidean_kmeans,4,71,416,1.0,0.8553540483794945
Euclidean_kmeans,4,72,417,0.9973433827022216,0.9967503834837137
Euclidean_kmeans,4,73,416,1.0,0.9965654458062622
Euclidean_kmeans,4,74,409,0.925815821852383,0.9187974897924476
Euclidean_kmeans,4,75,414,1.0,0.9092294701050608
Euclidean_kmeans,4,76,419,0.9714051693159946,0.9655691120770115
Euclidean_kmeans,4,77,416,0.8365105502955806,0.8718142992288436
Euclidean_kmeans,4,78,419,1.0,0.8396914505297611
Euclidean_kmeans,4,79,415,1.0,1.0
Euclidean_kmeans,4,80,416,0.9698586790207171,0.9744185870372968
Euclidean_kmeans,4,81,414,1.0,0.9638935831087694
Euclidean_kmeans,4,82,412,1.0,1.0
Euclidean_kmeans,4,83,414,0.8626408835098832,0.8430044996568351
Euclidean_kmeans,4,84,413,0.8663134397278253,0.9951411571736408
Euclidean_kmeans,4,85,417,0.9699223775138027,0.8974902896585534
Euclidean_kmeans,4,86,417,0.8593187919321185,0.8910061795228731
Euclidean_kmeans,4,87,418,0.9906561923609524,0.8698370937132783
Euclidean_kmeans,4,88,411,0.9420652603969186,0.9632254727713895
Euclidean_kmeans,4,89,421,1.0,0.9627533585966652
Euclidean_kmeans,4,90,411,1.0,1.0
Euclidean_kmeans,4,91,416,0.9723507715708197,0.9668203402240919
Euclidean_kmeans,4,92,415,1.0,0.9782135175721501
Euclidean_kmeans,4,93,425,1.0,1.0
Euclidean_kmeans,4,94,417,0.9942728461404533,0.9931109936491234
Euclidean_kmeans,4,95,417,1.0,0.9933634219766041
Euclidean_kmeans,4,96,417,1.0,1.0
Euclidean_kmeans,4,97,420,0.9725034602228465,0.9781325731752859
Euclidean_kmeans,4,98,413,1.0,0.9671507732489505
Euclidean_kmeans,4,99,418,0.9968617613363512,0.9958439416592897
Euclidean_kmeans,5,0,422,0.843803079181923,
Euclidean_kmeans,5,1,413,0.7866073609350197,0.6966554901358526
Euclidean_kmeans,5,2,419,1.0,0.7841698854301279
Euclidean_kmeans,5,3,414,0.8463075651429081,0.8395012353647776
Euclidean_kmeans,5,4,417,0.8040174705071885,0.7227217958649601
Euclidean_kmeans,5,5,418,0.8547153179783111,0.7289305252619158
Euclidean_kmeans,5,6,420,0.9978132890442285,0.8703243041402257
Euclidean_kmeans,5,7,417,0.9054420120252598,0.8986798025011336
Euclidean_kmeans,5,8,415,0.896562914939143,0.9966380258112328
Euclidean_kmeans,5,9,421,1.0,0.897541327924239
Euclidean_kmeans,5,10,416,0.9972569162906793,1.0
Euclidean_kmeans,5,11,416,0.9936368485232254,0.9906426511428988
Euclidean_kmeans,5,12,416,0.9064378829195019,0.8970298635625842
Euclidean_kmeans,5,13,417,0.8978076114774325,0.9670408476488873
Euclidean_kmeans,5,14,416,0.991273730675624,0.8757218044020854
Euclidean_kmeans,5,15,418,0.8389192142248122,0.8461833728205189
Euclidean_kmeans,5,16,414,0.8440187942195482,0.9928814650020723
Euclidean_kmeans,5,17,415,0.8889146696192869,0.9447486755019783
Euclidean_kmeans,5,18,418,0.9840034022620968,0.8990327033694233
Euclidean_kmeans,5,19,416,0.9913892047818365,0.9909077107921003
Euclidean_kmeans,5,20,411,0.8204905696647862,0.8108586958727593
Euclidean_kmeans,5,21,420,0.9044321398654173,0.9247818443715692
Euclidean_kmeans,5,22,423,0.905692590390862,0.857127961362271
Euclidean_kmeans,5,23,416,0.9840916143459372,0.9142340158234091
Euclidean_kmeans,5,24,412,0.8546359433319636,0.8357912556412573
Euclidean_kmeans,5,25,416,0.9885510299223453,0.863441718260716
Euclidean_kmeans,5,26,414,0.8465079578233271,0.850286751689784
Euclidean_kmeans,5,27,412,0.8503695282940561,0.786745260562865
Euclidean_kmeans,5,28,416,0.997234068268988,0.8410766243518875
Euclidean_kmeans,5,29,418,0.9749737231628601,0.9831601100896589
Euclidean_kmeans,5,30,410,0.8442724992988623,0.8615829626924824
Euclidean_kmeans,5,31,413,0.9832770737234612,0.8195239241578143
Euclidean_kmeans,5,32,418,0.8360788915776729,0.8308476471879711
Euclidean_kmeans,5,33,422,0.9343995685412357,0.8730173843851012
Euclidean_kmeans,5,34,414,0.8296239202042794,0.8069459962224939
Euclidean_kmeans,5,35,411,0.9856282540229554,0.8263193350722801
Euclidean_kmeans,5,36,413,0.8558209897065449,0.8618692971216438
Euclidean_kmeans,5,37,413,0.9115034730228245,0.836749842340915
Euclidean_kmeans,5,38,417,0.997115148703787,0.9283445344646724
Euclidean_kmeans,5,39,415,1.0,0.9963855165871397
Euclidean_kmeans,5,40,416,0.8547688169482601,0.843675018049133
Euclidean_kmeans,5,41,414,0.9302657597189886,0.823158147896538
Euclidean_kmeans,5,42,418,0.8816125902641537,0.9312765631189848
Euclidean_kmeans,5,43,416,0.993253281900483,0.8780224355488822
Euclidean_kmeans,5,44,418,0.9390198351270914,0.947685736488874
Euclidean_kmeans,5,45,418,0.9851277028129284,0.953819197141494
Euclidean_kmeans,5,46,414,0.9625541315167485,0.9781023835574337
Euclidean_kmeans,5,47,415,0.997177676871079,0.9674317314069084
Euclidean_kmeans,5,48,423,0.988746203507347,1.0
Euclidean_kmeans,5,49,418,1.0,0.9865087686096727
Euclidean_kmeans,5,50,418,0.8411530696681819,0.8312420898673089
Euclidean_kmeans,5,51,415,1.0,0.8350030231509654
